account_id,district_name,open_date,statement_frequency,num_customers,credit_cards,loan,loan_amount,loan_payments,loan_term,loan_status,loan_default,max_withdrawal,min_withdrawal,cc_payments,max_balance,min_balance
1393,Hl.m. Praha,1996-11-24,monthly,2,0,FALSE,NA,NA,NA,NA,NA,23840,15,0,49045,600
1394,Ceska Lipa,1994-12-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14450,15,0,67266,600
1395,Hl.m. Praha,1995-11-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16400,15,0,51689,300
1396,Nachod,1996-06-26,monthly,1,1,FALSE,NA,NA,NA,NA,NA,63200,15,2,128388,400
1397,Pelhrimov,1993-03-22,monthly,1,1,FALSE,NA,NA,NA,NA,NA,35680,15,26,62010,700
1398,Uherske Hradiste,1994-08-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6300,100,0,48271,1000
1399,Jicin,1996-05-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,8960,13,0,46881,800
1401,Hl.m. Praha,1993-08-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14500,15,0,51101,300
1402,Ostrava - mesto,1993-03-26,monthly,2,0,FALSE,NA,NA,NA,NA,NA,10000,15,0,50569,400
1403,Pelhrimov,1995-11-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,13500,15,0,54577,1000
1405,Blansko,1996-06-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8790,15,0,45833,400
1406,Svitavy,1994-03-04,monthly,2,0,FALSE,NA,NA,NA,NA,NA,12700,15,0,33217,200
1408,Praha - vychod,1996-09-07,monthly,1,1,FALSE,NA,NA,NA,NA,NA,37500,15,8,123851,200
1410,Ostrava - mesto,1993-09-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29600,15,0,109922,500
1411,Brno - mesto,1993-07-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27400,15,0,111266,600
1412,Zlin,1993-05-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,16700,15,0,58495,1000
1413,Znojmo,1995-06-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,20400,15,0,54186,1100
1414,Jihlava,1995-01-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14300,15,0,62180,600
1417,Prerov,1994-12-20,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25600,15,4,115548,200
1418,Jablonec n. Nisou,1997-02-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11700,15,0,47213,900
1419,Decin,1993-12-22,monthly,2,0,FALSE,NA,NA,NA,NA,NA,7600,15,0,32613,400
1420,Frydek - Mistek,1995-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10150,15,0,42305,900
1421,Novy Jicin,1994-10-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27400,15,0,85739,1100
1422,Frydek - Mistek,1993-04-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11000,15,0,46671,400
1423,Sumperk,1995-09-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,7200,15,0,37013,900
1424,Ceska Lipa,1997-05-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,18100,15,0,57384,600
1425,Sumperk,1993-07-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28000,15,0,65817,900
1426,Teplice,1995-10-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3440,15,0,27655,200
1427,Pelhrimov,1995-10-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23520,15,0,76860,1000
1429,Hodonin,1993-07-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4620,15,0,33179,1100
1430,Plzen - mesto,1997-02-13,monthly,2,0,FALSE,NA,NA,NA,NA,NA,6000,1100,0,22900,800
1431,Usti nad Labem,1996-06-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,20800,15,18,60510,200
1432,Plzen - jih,1997-07-19,monthly,2,0,FALSE,NA,NA,NA,NA,NA,35000,15,0,99393,1000
1434,Karvina,1997-08-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3800,15,0,24536,200
1435,Hl.m. Praha,1996-12-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,42240,15,0,75328,800
1436,Beroun,1994-12-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5300,15,0,53825,500
1437,Svitavy,1995-01-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8100,15,0,32464,1000
1439,Praha - zapad,1996-01-27,monthly,2,0,FALSE,NA,NA,NA,NA,NA,2430,15,0,21716,700
1440,Brno - venkov,1993-09-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8580,15,0,32004,500
1441,Svitavy,1994-10-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6500,15,0,45210,500
1442,Cheb,1993-05-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,36400,15,0,65063,300
1443,Brno - mesto,1997-09-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22300,15,0,63015,700
1444,Karvina,1996-06-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4560,15,0,61180,700
1445,Prostejov,1996-03-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7900,15,0,40016,900
1446,Hodonin,1995-01-18,monthly,1,1,FALSE,NA,NA,NA,NA,NA,17800,15,25,99182,1100
1447,Znojmo,1997-02-20,monthly,1,0,TRUE,100080,2085,48,current,FALSE,14400,15,0,48705,300
1448,Hl.m. Praha,1995-10-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,5100,200,0,26516,1100
1449,Jablonec n. Nisou,1993-08-26,monthly,1,1,FALSE,NA,NA,NA,NA,NA,27500,15,18,63166,800
1450,Vyskov,1996-04-07,monthly,1,1,FALSE,NA,NA,NA,NA,NA,8650,15,10,53500,400
1451,Zlin,1993-06-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8500,15,0,36594,1000
1452,Jicin,1995-09-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,26800,15,0,103890,500
1454,Nachod,1997-07-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2300,900,0,38500,300
1455,Zdar nad Sazavou,1996-01-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,30560,5,0,45844,-1179
1456,Nymburk,1996-04-12,monthly,1,1,FALSE,NA,NA,NA,NA,NA,64800,15,1,151395,1100
1458,Rokycany,1994-01-03,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27900,15,0,56474,700
1459,Pribram,1997-03-26,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4300,15,0,20338,900
1460,Brno - mesto,1996-11-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3840,15,0,31495,300
1461,Opava,1996-04-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,60700,15,0,125462,800
1463,Ceska Lipa,1996-09-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6840,15,0,37023,1000
1464,Opava,1996-10-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,59200,15,0,150867,300
1465,Sokolov,1995-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7590,15,0,45003,300
1467,Litomerice,1994-04-27,monthly,1,1,FALSE,NA,NA,NA,NA,NA,20000,15,10,88107,800
1468,Brno - mesto,1993-10-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5850,15,0,29270,500
1469,Bruntal,1995-12-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6400,15,0,41264,1000
1470,Prachatice,1994-02-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25800,15,0,63311,1100
1471,Hl.m. Praha,1996-07-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28600,12,0,67180,1000
1472,Benesov,1995-07-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9500,15,0,46726,900
1473,Most,1996-04-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6330,15,0,21537,600
1474,Vyskov,1996-09-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,2695,15,0,24734,900
1476,Trebic,1993-04-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10900,15,0,34665,200
1477,Hl.m. Praha,1993-02-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7300,15,0,25777,3151
1478,Kolin,1996-10-30,monthly,1,1,FALSE,NA,NA,NA,NA,NA,55600,15,4,140296,900
1479,Brno - mesto,1995-04-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5160,15,0,34755,700
1481,Cesky Krumlov,1993-01-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4290,15,0,24502,1000
1482,Louny,1996-12-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,24200,15,12,84762,500
1483,Praha - vychod,1996-01-09,monthly,2,0,FALSE,NA,NA,NA,NA,NA,30080,15,0,62651,400
1484,Karvina,1996-09-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6400,15,0,38342,200
1485,Liberec,1993-10-03,monthly,1,1,FALSE,NA,NA,NA,NA,NA,62800,15,18,178774,1000
1486,Vyskov,1996-01-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,22600,15,6,73969,400
1487,Zdar nad Sazavou,1993-09-10,monthly,2,0,FALSE,NA,NA,NA,NA,NA,2900,15,0,29262,1100
1488,Klatovy,1997-04-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11600,15,0,41614,700
1490,Kolin,1996-07-25,monthly,1,0,FALSE,NA,NA,NA,NA,NA,56800,15,0,152999,200
1491,Pardubice,1997-06-11,monthly,2,1,FALSE,NA,NA,NA,NA,NA,34880,15,6,57838,1000
1492,Karlovy Vary,1996-10-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12400,15,0,31499,800
1493,Usti nad Labem,1993-01-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12750,15,0,28795,200
1494,Hl.m. Praha,1997-10-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25400,15,2,84443,900
1495,Liberec,1993-11-01,monthly,2,1,FALSE,NA,NA,NA,NA,NA,30600,15,22,92882,300
1496,Hodonin,1995-02-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,21500,15,0,60020,400
1497,Hl.m. Praha,1993-07-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18700,15,0,43293,1000
1499,Pardubice,1993-11-28,monthly,2,0,FALSE,NA,NA,NA,NA,NA,20640,15,0,73332,1000
1500,Hradec Kralove,1996-10-01,monthly,1,1,FALSE,NA,NA,NA,NA,NA,25300,15,16,92593,1000
1501,Svitavy,1996-08-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15400,15,0,34677,500
1502,Hl.m. Praha,1996-10-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,48200,15,0,116552,200
1503,Novy Jicin,1996-04-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4500,15,0,27526,300
1504,Hl.m. Praha,1996-08-26,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29600,15,0,74093,300
1505,Jesenik,1993-04-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28600,3,0,44075,-14146
1506,Trutnov,1997-10-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11600,15,0,28502,500
1507,Jablonec n. Nisou,1993-08-03,monthly,2,1,FALSE,NA,NA,NA,NA,NA,46720,15,2,99631,800
1508,Jesenik,1996-01-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,66300,15,0,116544,500
1509,Trutnov,1994-05-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15400,15,0,49251,600
1510,Decin,1996-03-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,38720,15,0,70943,700
1512,Hl.m. Praha,1994-01-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17800,15,0,68866,900
1513,Sokolov,1993-08-23,monthly,1,1,FALSE,NA,NA,NA,NA,NA,19000,15,7,86165,500
1514,Melnik,1997-07-01,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4800,15,0,30657,900
1515,Praha - zapad,1993-06-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,27600,15,1,92576,400
1516,Bruntal,1993-10-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,7860,15,0,40723,500
1517,Kolin,1996-08-24,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4700,15,0,27014,700
1518,Bruntal,1993-04-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27700,15,0,116699,200
1519,Nymburk,1995-06-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,22720,15,24,106093,700
1520,Rychnov nad Kneznou,1995-08-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5600,15,0,44901,300
1521,Ostrava - mesto,1996-04-04,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4300,15,0,26462,900
1522,Rychnov nad Kneznou,1997-08-02,monthly,1,0,FALSE,NA,NA,NA,NA,NA,18100,15,0,88312,800
1524,Kutna Hora,1997-02-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4400,15,0,21764,1100
1525,Hodonin,1996-09-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6500,15,0,26268,300
1526,Usti nad Orlici,1995-01-22,monthly,1,1,FALSE,NA,NA,NA,NA,NA,7700,15,15,83109,200
1528,Svitavy,1996-06-08,monthly,1,0,TRUE,191088,3981,48,current,FALSE,29120,15,0,70986,500
1529,Hl.m. Praha,1996-04-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6300,15,0,30788,600
1530,Karvina,1995-05-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8800,15,0,32114,900
1532,Brno - mesto,1996-09-19,monthly,2,0,FALSE,NA,NA,NA,NA,NA,43520,15,0,97381,700
1534,Hl.m. Praha,1993-05-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25440,15,0,61057,900
1535,Nachod,1993-03-20,monthly,1,1,FALSE,NA,NA,NA,NA,NA,14080,15,23,77219,200
1537,Brno - mesto,1997-06-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,34400,15,0,74556,200
1538,Domazlice,1996-09-20,monthly,2,1,FALSE,NA,NA,NA,NA,NA,63800,15,0,161078,800
1540,Hl.m. Praha,1995-03-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23500,15,0,105377,500
1541,Prostejov,1996-10-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,38200,15,0,100581,900
1542,Hl.m. Praha,1996-04-25,monthly,2,0,FALSE,NA,NA,NA,NA,NA,20900,15,0,33943,1000
1543,Hl.m. Praha,1996-04-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,43300,15,0,67087,1100
1544,Jesenik,1993-07-14,monthly,2,0,FALSE,NA,NA,NA,NA,NA,26240,15,0,72852,1100
1545,Hl.m. Praha,1993-03-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,59100,15,0,142687,200
1546,Cesky Krumlov,1996-11-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8900,15,0,35058,800
1547,Olomouc,1993-09-14,monthly,1,1,FALSE,NA,NA,NA,NA,NA,68200,15,34,98055,700
1548,Pardubice,1995-01-27,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4900,15,0,24310,800
1549,Tabor,1996-11-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25800,15,0,70618,500
1550,Hl.m. Praha,1996-04-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9800,15,0,40932,500
1551,Olomouc,1997-06-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,8350,15,0,35958,1100
1552,Pisek,1994-01-02,monthly,1,1,FALSE,NA,NA,NA,NA,NA,29700,15,9,97543,500
1553,Kromeriz,1996-12-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,27500,15,0,65092,1000
1554,Pardubice,1994-11-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,35680,15,21,67698,300
1555,Chomutov,1996-11-10,monthly,1,1,FALSE,NA,NA,NA,NA,NA,5900,15,3,50964,1100
1556,Brno - mesto,1996-09-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11400,15,0,60299,600
1557,Zdar nad Sazavou,1996-12-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9000,15,0,50578,700
1558,Ceska Lipa,1996-10-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10900,15,0,34221,600
1559,Ceske Budejovice,1994-10-08,monthly,1,1,FALSE,NA,NA,NA,NA,NA,43840,15,22,91251,22823
1560,Uherske Hradiste,1997-04-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7600,15,0,49513,1000
1561,Zdar nad Sazavou,1995-04-01,monthly,2,0,FALSE,NA,NA,NA,NA,NA,8550,15,0,56597,600
1562,Hl.m. Praha,1995-08-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7170,15,0,24762,600
1563,Pardubice,1996-08-14,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3900,100,0,18000,900
1564,Rychnov nad Kneznou,1996-03-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,19300,15,0,56948,1000
1565,Liberec,1993-10-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,15680,15,0,58769,200
1566,Opava,1993-07-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,41920,15,0,63058,500
1567,Praha - vychod,1997-08-19,monthly,1,1,FALSE,NA,NA,NA,NA,NA,21760,15,5,78564,800
1568,Cheb,1995-07-15,monthly,2,1,FALSE,NA,NA,NA,NA,NA,17120,15,30,66789,300
1570,Hl.m. Praha,1994-03-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4150,15,0,27040,200
1571,Zdar nad Sazavou,1996-07-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,38900,15,0,63965,200
1572,Olomouc,1997-10-21,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14400,15,0,61396,500
1573,Vyskov,1997-12-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9650,15,0,26037,1000
1574,Prerov,1997-05-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,4250,15,0,29805,1000
1575,Hl.m. Praha,1993-02-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8600,15,0,39610,900
1577,Bruntal,1996-10-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7560,15,0,50428,200
1578,Rychnov nad Kneznou,1994-12-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3680,15,0,52045,600
1579,Hodonin,1994-08-09,monthly,1,1,FALSE,NA,NA,NA,NA,NA,40800,15,29,79665,600
1580,Jesenik,1996-01-08,monthly,1,1,TRUE,194256,8094,24,current,FALSE,63100,15,3,134157,400
1581,Most,1995-10-12,monthly,2,1,FALSE,NA,NA,NA,NA,NA,47360,15,15,83581,900
1582,Plzen - sever,1996-05-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7400,15,0,40975,500
1584,Sokolov,1993-05-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,8520,15,0,34822,600
1585,Havlickuv Brod,1996-02-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,19500,15,0,71703,1000
1586,Hl.m. Praha,1996-10-03,monthly,2,0,FALSE,NA,NA,NA,NA,NA,42400,15,0,74204,200
1587,Hl.m. Praha,1996-12-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29700,15,0,51990,1100
1588,Bruntal,1993-12-11,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7800,15,0,33371,1000
1589,Litomerice,1993-08-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4700,100,0,32214,500
1590,Vsetin,1995-04-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,19360,15,0,60813,500
1591,Znojmo,1996-01-10,monthly,1,1,FALSE,NA,NA,NA,NA,NA,57300,15,0,144038,600
1592,Louny,1994-08-18,monthly,1,1,FALSE,NA,NA,NA,NA,NA,3680,15,1,86172,400
1593,Jindrichuv Hradec,1996-08-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2340,15,0,24846,500
1594,Cesky Krumlov,1997-04-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,17600,15,0,77634,500
1596,Karvina,1997-10-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3600,15,0,31135,1100
1597,Frydek - Mistek,1995-07-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9750,15,0,46096,900
1598,Cesky Krumlov,1997-04-12,monthly,2,0,FALSE,NA,NA,NA,NA,NA,62800,15,0,145536,700
1599,Hodonin,1995-11-10,monthly,1,1,FALSE,NA,NA,NA,NA,NA,27300,15,2,90293,1100
1600,Hl.m. Praha,1996-09-13,monthly,2,0,FALSE,NA,NA,NA,NA,NA,10900,15,0,32597,600
1601,Praha - vychod,1993-02-09,monthly,2,0,FALSE,NA,NA,NA,NA,NA,4150,15,0,28248,500
1602,Decin,1993-09-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12250,15,0,41512,600
1603,Hl.m. Praha,1993-05-09,monthly,1,0,TRUE,78936,6578,12,expired,FALSE,11200,15,0,69909,900
1604,Brno - mesto,1993-12-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28320,15,0,64823,900
1605,Olomouc,1993-12-16,monthly,1,1,FALSE,NA,NA,NA,NA,NA,64800,15,18,156040,24483
1606,Cheb,1996-03-07,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28700,15,0,80481,300
1607,Novy Jicin,1996-04-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,24400,15,0,76045,800
1608,Plzen - mesto,1997-10-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3680,15,0,27211,600
1609,Usti nad Labem,1996-07-05,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2017,15,0,26860,900
1610,Usti nad Orlici,1993-05-17,monthly,2,0,FALSE,NA,NA,NA,NA,NA,60900,15,0,146116,500
1611,Jesenik,1996-02-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,28400,15,18,74738,500
1612,Zdar nad Sazavou,1996-02-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,28400,15,0,69745,400
1613,Hl.m. Praha,1995-09-13,monthly,1,0,FALSE,NA,NA,NA,NA,NA,10500,15,0,38346,600
1614,Vyskov,1996-05-07,monthly,2,0,FALSE,NA,NA,NA,NA,NA,26400,15,0,109425,300
1615,Hl.m. Praha,1997-10-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7100,15,0,29471,900
1616,Domazlice,1997-02-07,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7800,15,0,31020,1100
1617,Jicin,1993-06-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16000,15,0,37137,700
1618,Kutna Hora,1996-12-18,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5940,15,0,45195,900
1619,Louny,1997-02-24,monthly,1,0,FALSE,NA,NA,NA,NA,NA,5800,15,0,51419,500
1620,Pelhrimov,1995-06-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12050,15,0,46274,700
1621,Prerov,1993-12-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25600,15,0,67207,300
1622,Prachatice,1996-04-12,monthly,1,0,FALSE,NA,NA,NA,NA,NA,16640,15,0,48800,900
1623,Hl.m. Praha,1996-02-04,monthly,2,0,FALSE,NA,NA,NA,NA,NA,37760,15,0,81590,800
1624,Blansko,1996-04-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11950,15,0,34191,500
1625,Hl.m. Praha,1995-01-17,monthly,1,0,FALSE,NA,NA,NA,NA,NA,22000,15,0,52183,800
1626,Beroun,1994-03-15,monthly,1,1,FALSE,NA,NA,NA,NA,NA,56200,15,7,85424,1100
1627,Hl.m. Praha,1994-01-20,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29120,15,0,53854,1000
1628,Prostejov,1993-01-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9500,15,0,27323,700
1629,Praha - vychod,1995-11-02,monthly,2,0,FALSE,NA,NA,NA,NA,NA,10550,15,0,33465,1000
1630,Olomouc,1993-07-28,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7500,15,0,28864,900
1631,Praha - vychod,1996-09-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,3520,15,0,26540,400
1633,Trutnov,1995-02-22,monthly,1,0,FALSE,NA,NA,NA,NA,NA,11150,15,0,40349,200
1634,Vsetin,1994-06-04,monthly,1,1,FALSE,NA,NA,NA,NA,NA,26000,15,27,101618,500
1635,Prachatice,1993-12-29,monthly,1,0,FALSE,NA,NA,NA,NA,NA,42720,15,0,68386,900
1636,Blansko,1997-04-08,monthly,2,0,FALSE,NA,NA,NA,NA,NA,22900,15,0,88699,900
1637,Hl.m. Praha,1993-01-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,9000,15,0,35529,500
1640,Rakovnik,1995-09-01,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25400,15,0,78495,700
1641,Svitavy,1996-04-22,monthly,2,0,FALSE,NA,NA,NA,NA,NA,61900,15,0,148141,900
1642,Zlin,1995-05-27,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7300,15,0,29164,1000
1644,Hl.m. Praha,1993-05-09,monthly,2,0,FALSE,NA,NA,NA,NA,NA,35680,15,0,62368,400
1645,Svitavy,1996-10-16,monthly,1,0,FALSE,NA,NA,NA,NA,NA,12700,15,0,55650,300
1647,Hl.m. Praha,1997-07-09,monthly,1,0,FALSE,NA,NA,NA,NA,NA,6400,12,0,45328,900
1648,Teplice,1997-08-08,monthly,1,0,FALSE,NA,NA,NA,NA,NA,25400,15,0,73821,800
1649,Nachod,1993-01-26,monthly,1,1,FALSE,NA,NA,NA,NA,NA,39400,15,20,90624,700
1650,Most,1997-12-06,monthly,1,0,FALSE,NA,NA,NA,NA,NA,23014,15,0,59254,1000
1651,Chomutov,1997-01-23,monthly,1,0,FALSE,NA,NA,NA,NA,NA,64800,15,0,136677,900
1652,Ostrava - mesto,1993-05-20,monthly,2,0,FALSE,NA,NA,NA,NA,NA,19600,15,0,34506,300
1653,Hl.m. Praha,1994-09-19,monthly,1,0,FALSE,NA,NA,NA,NA,NA,29800,15,0,90874,700
1654,Sokolov,1996-08-05,monthly,1,1,FALSE,NA,NA,NA,NA,NA,61700,15,3,108950,600
1655,Usti nad Labem,1996-04-15,monthly,2,0,FALSE,NA,NA,NA,NA,NA,21500,15,0,62575,600
1656,Pardubice,1997-02-01,monthly,1,0,TRUE,189792,3954,48,current,FALSE,23200,15,0,78412,500
1657,Pribram,1997-11-04,monthly,1,0,FALSE,NA,NA,NA,NA,NA,2156,15,0,25056,300
1658,Opava,1993-05-10,monthly,1,0,FALSE,NA,NA,NA,NA,NA,7140,15,0,27027,800
1659,Nachod,1996-12-25,monthly,2,0,FALSE,NA,NA,NA,NA,NA,11350,15,0,43154,400
1660,Hl.m. Praha,1995-09-22,monthly,1,1,FALSE,NA,NA,NA,NA,NA,55700,15,6,143557,600
1662,Hl.m. Praha,1997-08-11,monthly,1,1,FALSE,NA,NA,NA,NA,NA,18700,15,4,77497,200
1663,Brno - venkov,1996-11-02,monthly,2,0,FALSE,NA,NA,NA,NA,NA,8250,15,0,54290,300
1664,Breclav,1993-11-15,monthly,1,0,FALSE,NA,NA,NA,NA,NA,60300,15,0,80374,500
1665,Opava,1997-04-15,monthly,2,0,FALSE,NA,NA,NA,NA,NA,13650,15,0,37525,800
1666,Bruntal,1993-10-30,monthly,1,0,FALSE,NA,NA,NA,NA,NA,14800,15,0,50901,500
1667,Breclav,1996-08-18,monthly,2,0,FALSE,NA,NA,NA,NA,NA,9100,15,0,36822,200
